Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Price_log
64506.79006369104,6.384603896600474,7.551429300428981,6.07,41521.43992590107,1427202.2785615397,14.171227338003632
51178.148024917646,6.591952428008975,6.988851756849438,3.1,31822.066038730733,783566.3279228922,13.571612269342651
64290.20570620566,3.6485457071898817,7.368073057190176,3.44,54157.29516358162,949072.2495954648,13.763241260699216
61482.24478876259,7.09047472809525,8.101403537580236,3.06,50245.27162355528,1693591.8353776173,14.34236276838384
70130.56062519428,8.195316829277276,9.57004815921831,4.07,26794.25502164649,1675557.2712307854,14.33165696396763
84923.39535714715,7.2039316676671685,6.363733642598717,4.35,43231.61729649536,1943359.7675411068,14.479929386646969
63233.73313424207,4.920192288649619,6.528068683300832,2.37,49272.46100480549,1106261.2737053018,13.916497570117578
53776.63203125717,6.765543807371169,5.945896721613284,4.24,29324.002637264886,978766.9138660992,13.794049828920269
67125.14983278544,4.969943170026468,7.639188433958872,5.37,22651.11135366582,997827.2537752064,13.813336450078744
66007.93861320236,6.3537347567434885,5.185860953261519,4.02,45399.559123868334,1062206.3209441437,13.8758596791931
64838.49289874493,6.437157061821816,8.699543872833365,4.02,32921.0100678544,1382172.2937066122,14.13916766886878
83889.43597835278,6.531948056526973,5.921215988897924,4.5,17957.86337361378,1281741.1633804708,14.063730775627233
78846.27009089201,6.723852342859143,7.647121762176293,6.1,41261.18878061447,1592664.7003937657,14.28091971149832
72556.20087877609,5.382984045615864,7.245610106108936,6.42,31487.03671725857,1247557.6951939955,14.03669915575669
62069.76279329919,5.535626527899439,7.347449707483537,3.35,27098.84396311748,779207.5546130885,13.566034009963092
88697.61951620315,4.7351626171460985,6.6025603067892185,3.48,29935.90416219477,1222760.8580467268,14.016622676205102
57216.212817861495,6.855447633737296,8.234530691336637,6.32,35046.013144752586,1380715.3150239568,14.138112991321687
53712.14081270283,4.229270471602334,6.875062831297875,2.38,31913.696530259884,704884.1543653731,13.465790166915097
77330.79471278272,5.935238640138216,5.786412329853682,3.45,49571.10569981847,1530480.687873164,14.24109307249574
66556.38764965779,6.321891117278107,8.369451055872615,4.21,45325.655862208114,1780415.4382910142,14.392357849001352
74864.37030824207,6.33700461358221,8.035623147214585,6.21,46250.65372291784,1709667.1888454657,14.351809868039494
62561.56094808031,4.727889357680678,7.928356117082949,3.23,37446.16767982284,852565.6268606181,13.656006639761102
77821.6243736771,5.259911724651769,6.66062627443622,2.36,33932.545164823285,1185310.2673441938,13.98551597092319
79579.99300241588,5.8053887912776645,8.692723427381276,6.08,43214.76502192722,1795093.0340089437,14.400567965166893
69923.34866575833,4.095953719042181,5.9320698912649314,4.49,45202.13987017156,956241.9912803004,13.770767334715945
63879.68072546611,4.87719325874391,7.117112138563462,4.39,56266.97405521184,1224454.5474260356,14.01800685208252
59154.68474443329,4.48694135682532,5.93628687490275,2.49,26567.506078418886,552279.2140466532,13.221810830599097
52835.26225968797,7.741143613827051,7.520857505988246,5.28,34537.00100183464,1186357.179044665,13.986398818885046
63750.37363285645,7.378244344607166,8.791163730914857,3.4,47248.05759380989,1582261.7011689504,14.274366469888601
81741.63201564168,5.488727064920955,7.874564488800316,5.25,29755.50821184667,1478028.1739926587,14.206220119126774
77594.60275594356,6.547168410727473,7.015781826087438,5.35,24293.63307887252,1386306.1033946618,14.142154009508623
79843.1463283615,5.775992038388374,7.304337593233957,3.24,42452.94119211169,1424786.5085126874,14.169533243732666
77081.68075196177,3.644175061597776,7.1970690845569365,6.42,40080.43542019661,1206937.31561416,14.003597393234514
70713.64043311443,4.817919945186233,7.773536288822233,5.22,29436.45404897703,1209287.535497026,14.005542757448122
63797.99895839787,5.750618205183074,6.8607451658335945,2.38,26626.5341554264,1029869.7636771862,13.844943880175457
88190.46896212266,5.149776773315948,6.7695166856708,2.1,25177.48795389532,1294278.1178850965,14.073464432394093
72010.79506939981,5.64882212430589,8.100920818594773,6.43,16376.641217897446,1251757.1930129784,14.040059675417808
52420.525532798914,7.326976844300407,6.010627933492787,4.29,39766.419572628736,1128403.366059227,13.936315127350301
74748.15451264555,5.429629503011461,7.424722959322449,5.43,36071.755198502135,1363669.0689153152,14.125690203167213
80913.46082725914,5.562565510558384,7.143813449145679,6.25,30034.33953758184,1177744.973092636,13.979112977403512
59480.04566946383,5.205825324982932,7.748963785174506,4.33,43703.77758192253,980274.069913861,13.79558849484806
80951.2833883909,5.450699152740259,6.323822116417398,4.14,38990.8071205621,1524115.890915512,14.236925712363224
63856.308498866725,7.456390108521544,6.844399335882285,3.41,31114.89739992977,1311902.5342296974,14.086989720043462
74727.88857283961,5.793124434858629,7.124513456268437,5.11,27639.058834982323,1119992.6188354518,13.9288335457867
78095.35262991003,6.8371930590168,7.119862075670997,3.0,32346.434992381382,1538922.9034865897,14.246593966170733
69689.62969838548,4.065513078394342,6.311314926047977,4.46,27438.689408373943,843633.1982439461,13.645474265224017
54973.19371547309,5.426987046640277,7.136285579076757,5.45,40412.72218324823,903301.9933367072,13.713813316911596
62571.35286332313,5.945193547491548,7.176352932118558,4.37,41465.115631173714,1161995.7281770946,13.965650400707666
69370.93005284085,5.140142495482002,4.658690271102616,3.42,33732.462868273025,733299.7945489064,13.505311257606337
82415.25236831931,7.050921403254473,6.456360286319179,3.08,46297.58121136087,1837930.8009415872,14.424151476172138
52864.75930607275,5.994728233100116,7.852066884773843,3.16,39156.98102444306,962028.7007646448,13.776800603146974
65855.86323817393,6.564119267888451,7.709617653304206,6.4,45528.53723723701,1477765.1478095248,14.206042145921465
61310.280028198045,7.951206604849397,7.131255780303063,4.39,33201.053712740766,1419345.6073025845,14.16570718798012
77265.74829798454,5.38707860873112,7.600015976987018,3.46,21558.37574550794,1097701.9432920394,13.90873032099826
74777.76432951872,6.33863423122151,6.650801680544096,2.2,30013.29805408012,1412274.4860076832,14.160712781410005
68848.19668245966,6.778112479165587,6.085627685772509,4.16,25880.414407178087,893919.0388163759,13.703371608115626
66148.03831581178,6.326840293385028,6.8425338379630745,4.14,31574.41047414688,1234531.6005033446,14.026202995278831
63595.95835938351,6.124785472181455,6.682731041213862,3.22,19345.40638275098,864702.9339482344,13.670142454433066
60741.56972840928,6.252128677556176,6.7157337784467765,4.38,24534.371052158254,977024.1101963428,13.792267632021506
73540.62893968141,4.4217467784888544,7.0499978009786055,5.24,39756.36603068087,936148.5119028986,13.749530477642457
74633.94170499199,5.745854006959248,5.6273878290267945,3.4,30600.604610810835,1056976.974840432,13.870924427209001
62016.6860517005,5.762634689336332,7.791948979005997,3.45,35750.28631328743,1040607.3120545676,13.85531601555828
84249.86080408082,5.862843292319776,6.160323135389308,4.14,44571.37813243252,1641101.5190131576,14.310878841620632
44247.149037389056,6.453832511698718,6.166052316082893,4.38,22011.945934054933,503065.50562420936,13.128477658282629
59473.98831548653,6.926414488715918,7.77229444756454,6.19,41215.29822776612,1296146.938859657,14.074907299734374
67839.3814705371,6.902937654543663,6.927319958057464,3.46,26377.26824154584,1164209.6193771297,13.967553835387113
62972.00398721535,7.1613972249757865,4.626558166685231,2.0,33869.899539243444,999814.8898140816,13.815326430827994
61162.580254223896,5.896315848210487,7.880521415954254,6.04,36033.701431354224,1060897.6894523955,13.874626927129789
87472.2569931284,5.543774149256224,7.340992378598013,3.32,48306.7974039051,1848633.7242772905,14.429957937731002
48692.97595568013,4.597834172173939,6.259069919909482,3.02,36239.394116006486,617157.9102965128,13.332881822881207
67858.50166148807,4.948624043644119,6.228655544154005,3.34,29708.758081112013,857697.1254910927,13.662007481469645
72332.05826014008,5.744597578115799,6.869613491834341,4.41,45804.328907251416,1253434.3975152122,14.041398657570053
80775.90330228643,6.148563983158972,7.744385348369808,5.29,26601.557928080107,1635092.43276192,14.307210506100889
75151.1055549649,7.299214838599561,6.596280172516947,3.3,32032.141094990748,1524845.421902946,14.237404256003476
62095.03680597188,5.954461825209352,4.707758995779682,3.24,36183.2878037408,763869.6666647141,13.546153769348155
75759.48995801642,5.254822469329986,7.510711573729049,4.11,46188.16509216996,1376637.5056241709,14.135155220096808
64374.30729357025,8.38999228707171,7.063085613532733,6.23,23251.04669906775,1244440.1347023242,14.034197099311363
48147.87075459796,5.972172600986304,7.87740359287173,6.44,32050.575933478263,693931.501505761,13.450129974680719
64127.44061351987,5.6113101381575285,6.992732532187919,2.25,42628.71073811215,1277744.7389113496,14.060607941787438
83921.90733158407,5.525295191524273,6.821687363305294,4.06,39569.8300633432,1539329.3188473182,14.246858021920348
54617.8861488237,6.234743604562945,6.782860703831546,2.18,29613.844003320068,903881.6638657488,13.71445483434132
45493.208426031735,7.381580819109563,7.266475345369918,3.2,38938.27120087747,896944.2442711681,13.706750096001768
72780.15122894435,5.25941617078516,5.725266904170662,2.48,44953.52365056783,1184758.8422742756,13.985050647264647
96395.32179839408,5.460823005250585,7.528098009799514,6.5,35036.19213486115,1731437.4159947769,14.364463075339529
47467.42391518933,5.821678082784064,7.0152529741275975,3.33,37341.62134435234,762144.9261238109,13.543893320433703
61807.484931046565,5.6068589095405965,8.203353427829256,5.46,44586.72495403092,1270905.0203813943,14.055240605959732
54794.423990208496,5.625066678004575,8.003185069990824,4.21,39385.68360069929,1000043.9033467688,13.815555460302917
94923.40619394137,5.709271309970075,8.039282315927332,3.3,43818.81313955185,1967637.286822351,14.492344542355168
62058.50245940565,7.030593802751595,6.175147478841415,3.23,28954.49749442801,1114779.246640951,13.924167855237528
46952.22943930952,6.061124983946811,5.72859731606807,4.24,31628.22805437597,671661.7134409613,13.417511578981651
67003.62955780247,6.505040047240598,7.4065295429691025,3.02,28464.333891613736,1214986.885715444,14.010244664102506
87835.27161186303,4.302756122009471,7.458554034023779,3.39,16250.768829612098,1053236.599854908,13.867379406550889
73433.62623241093,7.107788623808037,6.227752215905236,2.05,44544.23045873104,1515005.384163801,14.230930210886234
70124.38688151218,6.74055412122741,7.346570951696478,6.32,51673.96267298538,1732196.2167965611,14.364901228132934
84366.24462185953,4.75090428729865,7.8652769593856116,5.27,43445.01589995213,1587122.3687081682,14.277433733543365
60343.59941098282,7.827794857356475,7.267249766185943,4.38,24199.052752783908,1184893.5601850909,13.985164349845766
71308.86038856805,5.8065190139011165,8.598246882946672,3.25,22710.192188458182,1314348.6992100195,14.088852575960455
65430.979144743695,4.3249627018186665,7.2005818083075726,4.41,33320.39672498849,717825.3596950844,13.483982979917842
73591.48888569284,5.430302261747446,6.747876000537608,2.5,51662.317738907615,1441736.7608375724,14.181359722339892
52805.8359609206,7.460307853572973,6.799866021302117,4.48,37161.112602330446,1119542.310608816,13.928431401730236
58187.04940380749,6.08477805645205,7.256935779010514,4.08,31551.86373056249,850977.0123103865,13.654141569748612
70506.22247025804,6.06742324561667,7.947610774273041,3.14,44706.718490129766,1655466.7358265226,14.319594146698595
77412.4543080466,7.264613697965455,7.067327827555841,4.29,33258.83438986172,1641739.5180614428,14.311267528529577
65087.71793291508,6.684347863744117,7.456185044726951,3.45,40283.249768007954,1369976.5013014628,14.130304875261768
72547.04742016149,5.6062785824720605,7.046825652018759,3.32,39218.7591383165,1465835.8431777956,14.19793686135912
78864.05340835758,6.3789017794160365,7.348649923118692,3.3,50194.10810502152,1789334.8514812705,14.39735507627525
67335.75772999803,6.785460273387589,7.377845326920081,6.26,10311.00139389188,863297.1766934411,13.66851542220174
79552.39015461772,5.191222751772796,6.537351507734692,3.32,50113.83690520741,1425366.413433149,14.169940172439592
67110.33437690776,7.197138760962654,7.236402011153972,6.1,31998.763251158754,1370699.722372912,14.130832643229557
80778.90087683572,6.484438121021903,6.386486308858613,3.16,34431.168736406515,1566740.127921427,14.26450830534322
76624.14812093452,5.074271516344728,6.265051496273136,4.17,47039.09364813422,1436995.2004509894,14.178065520973457
80011.5835185523,6.448675360518964,6.48926783226606,2.49,26576.39199377756,1345962.9549885315,14.112621009473505
70472.79237843532,6.010153597579659,6.110191693779182,3.24,34894.158826204926,1265180.9089164848,14.050726471320319
57456.997164182205,5.378244757866552,7.857343015504358,6.22,37378.95089279376,1061222.5368688365,13.874933080484153
80000.76417180516,5.612801653096393,5.910012560121938,3.17,42245.44640109312,1383967.4628174563,14.140465627918518
66387.68380232947,5.677748504111719,7.7881383824377695,5.22,22552.53591336449,1051519.065766143,13.865747356934866
64699.39397468865,6.848939033277419,6.95693782124657,4.0,49083.66617585457,1550359.5484654682,14.253998073758678
84777.30247836272,5.421143531350457,6.079424489385206,2.22,42038.80334926804,1375057.08346865,14.134006530713274
81196.61131008869,6.865788207220538,7.181116045751027,3.01,49574.707811469874,1882978.9004367725,14.44836613335862
60690.71864855664,7.596007700363826,7.021787448466911,3.42,35528.50391339022,1274053.63988823,14.057715002646862
72000.91792776165,7.16654824983782,7.869974066907978,3.13,27699.0489709745,1426434.644374741,14.170689334264514
51144.77076773415,6.748781491941929,6.767066347216005,4.04,39369.3008413124,913587.0974474044,13.725135089610973
57683.84761528829,6.557164041759387,7.060080867551143,4.3,43348.48867545444,1116730.8669707328,13.925917001760606
63759.05070111341,6.135726750325242,7.614217985068866,6.23,35071.9959937904,1226586.921412926,14.019746824916117
66823.43289984402,7.523330720003432,6.142730956374693,4.29,30852.291106704244,1452153.8490584374,14.188559114037718
67564.16592253369,6.701112225584962,8.039700872575,5.16,21880.050306247264,1294750.3677643542,14.073829240678208
68008.61543357848,4.357088276099284,7.87954472676596,5.41,28908.08678480198,1059870.9648322463,13.873658670898697
73715.42371152082,6.210744514911152,7.983172003154372,3.09,45540.9383571794,1615346.750005374,14.295060816540502
50813.70267013359,7.161978239268374,5.94227564553573,2.1,30767.313621642435,1107692.0033501994,13.91779003510898
51666.77275145122,7.730949555637336,7.557575849624045,3.45,41926.02442904174,1116193.292966236,13.925435504410155
